5.705705705705705483e-02,-7.049591537027023236e+00
5.805805805805805409e-02,-6.985722194669930829e+00
5.905905905905906028e-02,-6.862954269069360791e+00
6.006006006006005954e-02,-6.684155158627472559e+00
6.106106106106105880e-02,-6.452939995878761437e+00
6.206206206206206499e-02,-6.173597986680831262e+00
6.306306306306305731e-02,-5.851006052486299680e+00
6.406406406406406351e-02,-5.490531570891250546e+00
6.506506506506506970e-02,-5.097926256014581270e+00
6.606606606606606202e-02,-4.679213422474283846e+00
6.706706706706706822e-02,-4.240571029726029728e+00
6.806806806806806054e-02,-3.788213003356299957e+00
6.906906906906906674e-02,-3.328271373832144331e+00
7.007007007007007293e-02,-2.866681759751274150e+00
7.107107107107106525e-02,-2.409074651698706937e+00
7.207207207207207145e-02,-1.960674825649937558e+00
7.307307307307307764e-02,-1.526211034054347326e+00
7.407407407407406996e-02,-1.109837892169385665e+00
7.507507507507507616e-02,-7.150716019883989194e-01
7.607607607607608236e-02,-3.447408424025830698e-01
7.707707707707707467e-02,-9.538092084977467522e-04
7.807807807807808087e-02,3.149179798432060196e-01
7.907907907907907319e-02,6.022388830188825093e-01
8.008008008008007939e-02,8.610914928026325299e-01
8.108108108108108558e-02,1.092242697437970200e+00
8.208208208208207790e-02,1.297094362472054785e+00
8.308308308308308410e-02,1.477619901308594219e+00
8.408408408408407642e-02,1.636288326535290327e+00
8.508508508508508261e-02,1.775977659261273711e+00
8.608608608608608881e-02,1.899879815047246678e+00
8.708708708708708113e-02,2.011399276443025297e+00
8.808808808808808732e-02,2.114047999057930838e+00
8.908908908908909352e-02,2.211339077180674018e+00
9.009009009009008584e-02,2.306681714327735389e+00
9.109109109109109204e-02,2.403280003267969533e+00
9.209209209209209823e-02,2.504037920040428578e+00
9.309309309309309055e-02,2.611472779685175993e+00
9.409409409409409675e-02,2.727639191658310924e+00
9.509509509509508907e-02,2.854065295308789274e+00
9.609609609609609526e-02,2.991702756630027160e+00
9.709709709709710146e-02,3.140891674049547611e+00
9.809809809809809378e-02,3.301341181406659775e+00
9.909909909909909997e-02,3.472126159243954735e+00
1.001001001001000923e-01,3.651700080272370474e+00
1.011011011011010985e-01,3.837923630716884915e+00
1.021021021021021047e-01,4.028108375519746431e+00
1.031031031031030970e-01,4.219074381100871740e+00
1.041041041041041032e-01,4.407220383075527437e+00
1.051051051051051094e-01,4.588604795816231707e+00
1.061061061061061017e-01,4.759035612914455982e+00
1.071071071071071079e-01,4.914167048259524329e+00
1.081081081081081141e-01,5.049600621192554151e+00
1.091091091091091064e-01,5.160988299255713230e+00
1.101101101101101126e-01,5.244135280269245136e+00
1.111111111111111049e-01,5.295100022197690492e+00
1.121121121121121111e-01,5.310289213417258125e+00
1.131131131131131173e-01,5.286545515043649779e+00
1.141141141141141097e-01,5.221226097039476599e+00
1.151151151151151159e-01,5.112270225755940700e+00
1.161161161161161082e-01,4.958254436119975850e+00
1.171171171171171144e-01,4.758434129652254541e+00
1.181181181181181206e-01,4.512770771928140690e+00
1.191191191191191129e-01,4.221944211456484908e+00
1.201201201201201191e-01,3.887349997405442181e+00
1.211211211211211253e-01,3.511081927205562891e+00
1.221221221221221176e-01,3.095900397996101283e+00
1.231231231231231238e-01,2.645187459700663268e+00
1.241241241241241300e-01,2.162889764344358312e+00
1.251251251251251362e-01,1.653450868958882936e+00
1.261261261261261146e-01,1.121734571918254542e+00
1.271271271271271208e-01,5.729411397676845707e-01
1.281281281281281270e-01,1.251840974307594223e-02
1.291291291291291332e-01,-5.539301702643244507e-01
1.301301301301301394e-01,-1.120738478682080208e+00
1.311311311311311179e-01,-1.682269577124007709e+00
1.321321321321321240e-01,-2.233004509470759569e+00
1.331331331331331302e-01,-2.767626192701466259e+00
1.341341341341341364e-01,-3.281096719924233795e+00
1.351351351351351426e-01,-3.768726605395238405e+00
1.361361361361361211e-01,-4.226234742894928509e+00
1.371371371371371273e-01,-4.649798115677013399e+00
1.381381381381381335e-01,-5.036090580785542059e+00
1.391391391391391397e-01,-5.382310344951038772e+00
1.401401401401401459e-01,-5.686196045481668904e+00
1.411411411411411521e-01,-5.946031639595909191e+00
1.421421421421421305e-01,-6.160640581818704220e+00
1.431431431431431367e-01,-6.329370024203513800e+00
1.441441441441441429e-01,-6.452066001751335378e+00
1.451451451451451491e-01,-6.529040759837211993e+00
1.461461461461461553e-01,-6.561033537084649758e+00
1.471471471471471337e-01,-6.549166232428890844e+00
1.481481481481481399e-01,-6.494895456760658270e+00
1.491491491491491461e-01,-6.399962496474220330e+00
1.501501501501501523e-01,-6.266342698656269583e+00
1.511511511511511585e-01,-6.096195726990837116e+00
1.521521521521521647e-01,-5.891818036358685617e+00
1.531531531531531432e-01,-5.655598776321924426e+00
1.541541541541541493e-01,-5.389980163938997038e+00
1.551551551551551555e-01,-5.097423170231314415e+00
1.561561561561561617e-01,-4.780379148378269605e+00
1.571571571571571679e-01,-4.441267802107850216e+00
1.581581581581581464e-01,-4.082461656831143593e+00
1.591591591591591526e-01,-3.706276960993168501e+00
1.601601601601601588e-01,-3.314970717929407673e+00
1.611611611611611650e-01,-2.910743335968945633e+00
1.621621621621621712e-01,-2.495746192861784785e+00
1.631631631631631496e-01,-2.072093245412540696e+00
1.641641641641641558e-01,-1.641875681236058204e+00
1.651651651651651620e-01,-1.207178510625174672e+00
1.661661661661661682e-01,-7.700979353940016203e-01
1.671671671671671744e-01,-3.327583098702269204e-01
1.681681681681681528e-01,1.026724725749967870e-01
1.691691691691691590e-01,5.339702766457083971e-01
1.701701701701701652e-01,9.588457202823343906e-01
1.711711711711711714e-01,1.374939753029539302e+00
1.721721721721721776e-01,1.779824543030232409e+00
1.731731731731731838e-01,2.171010212615947843e+00
1.741741741741741623e-01,2.545957756860104837e+00
1.751751751751751685e-01,2.902098259836651373e+00
1.761761761761761746e-01,3.236858296224777831e+00
1.771771771771771808e-01,3.547691178089646069e+00
1.781781781781781870e-01,3.832113484946202853e+00
1.791791791791791655e-01,4.087746106223841380e+00
1.801801801801801717e-01,4.312358835293073511e+00
1.811811811811811779e-01,4.503917389075549060e+00
1.821821821821821841e-01,4.660631592044298444e+00
1.831831831831831903e-01,4.781003362420861436e+00
1.841841841841841965e-01,4.863873074949022879e+00
1.851851851851851749e-01,4.908462851100319213e+00
1.861861861861861811e-01,4.914415345188906770e+00
1.871871871871871873e-01,4.881826653763052803e+00
1.881881881881881935e-01,4.811272074794223030e+00
1.891891891891891997e-01,4.703823580501997448e+00
1.901901901901901781e-01,4.561058039991593205e+00
1.911911911911911843e-01,4.385055431143242366e+00
1.921921921921921905e-01,4.178386510431746359e+00
1.931931931931931967e-01,3.944089658906657192e+00
1.941941941941942029e-01,3.685636886197666939e+00
1.951951951951951814e-01,3.406889245485823281e+00
1.961961961961961876e-01,3.112042184030159753e+00
1.971971971971971938e-01,2.805561619131951012e+00
1.981981981981981999e-01,2.492111781549435801e+00
1.991991991991992061e-01,2.176476100833447447e+00
2.002002002002001846e-01,1.863472613784324938e+00
2.012012012012011908e-01,1.557865552791871444e+00
2.022022022022021970e-01,1.264274910512911632e+00
2.032032032032032032e-01,9.870858773274950870e-01
2.042042042042042094e-01,7.303601054087418554e-01
2.052052052052052156e-01,4.977507661730560251e-01
2.062062062062061940e-01,2.924233355439436188e-01
2.072072072072072002e-01,1.169839641306942291e-01
2.082082082082082064e-01,-2.658283156913832102e-02
2.092092092092092126e-01,-1.369655831250247147e-01
2.102102102102102188e-01,-2.135650157268056404e-01
2.112112112112111972e-01,-2.565197857897008049e-01
2.122122122122122034e-01,-2.667179338409140232e-01
2.132132132132132096e-01,-2.457934618085086953e-01
2.142142142142142158e-01,-1.961077466645779754e-01
2.152152152152152220e-01,-1.207158155972045677e-01
2.162162162162162282e-01,-2.331782472219789959e-02
2.172172172172172067e-01,9.180360305127413523e-02
2.182182182182182129e-01,2.198592217843253760e-01
2.192192192192192191e-01,3.556409416163501813e-01
2.202202202202202252e-01,4.936200325595847538e-01
2.212212212212212314e-01,6.280540063055128908e-01
2.222222222222222099e-01,7.531002267417281626e-01
2.232232232232232161e-01,8.629341349599737310e-01
2.242242242242242223e-01,9.518698508359983990e-01
2.252252252252252285e-01,1.014480833420576378e+00
2.262262262262262347e-01,1.045718248125749206e+00
2.272272272272272131e-01,1.041024700810643022e+00
2.282282282282282193e-01,9.964410572103483688e-01
2.292292292292292255e-01,9.087041696362194720e-01
2.302302302302302317e-01,7.753334795274446911e-01
2.312312312312312379e-01,5.947046514496370229e-01
2.322322322322322163e-01,3.661086179252537320e-01
2.332332332332332225e-01,8.979467077652358853e-02
2.342342342342342287e-01,-2.330034814130277354e-01
2.352352352352352349e-01,-6.000594639220073745e-01
2.362362362362362411e-01,-1.008164246101530104e+00
2.372372372372372473e-01,-1.453154529489122826e+00
2.382382382382382258e-01,-1.929959294655202218e+00
2.392392392392392320e-01,-2.432663952045504452e+00
2.402402402402402382e-01,-2.954591214587264592e+00
2.412412412412412444e-01,-3.488397496371168138e+00
2.422422422422422505e-01,-4.026183347981057814e+00
2.432432432432432290e-01,-4.559616170321195483e+00
2.442442442442442352e-01,-5.080063209908769473e+00
2.452452452452452414e-01,-5.578732633841836375e+00
2.462462462462462476e-01,-6.046820315683032021e+00
2.472472472472472538e-01,-6.475659837317016887e+00
2.482482482482482600e-01,-6.856873128730381239e+00
2.492492492492492384e-01,-7.182519129173439154e+00
2.502502502502502724e-01,-7.445237860076026948e+00
2.512512512512512508e-01,-7.638387352425285215e+00
2.522522522522522292e-01,-7.756170968326540738e+00
2.532532532532532632e-01,-7.793752796674047190e+00
2.542542542542542416e-01,-7.747358984050314312e+00
2.552552552552552756e-01,-7.614363081269406308e+00
2.562562562562562540e-01,-7.393353739864583218e+00
2.572572572572572325e-01,-7.084183377206622723e+00
2.582582582582582664e-01,-6.687996739221286902e+00
2.592592592592592449e-01,-6.207238620811908802e+00
2.602602602602602788e-01,-5.645640350681441433e+00
2.612612612612612573e-01,-5.008185003600045704e+00
2.622622622622622357e-01,-4.301051663396560976e+00
2.632632632632632697e-01,-3.531539418086329096e+00
2.642642642642642481e-01,-2.707972118577206988e+00
2.652652652652652820e-01,-1.839585268408182372e+00
2.662662662662662605e-01,-9.363967282268870207e-01
2.672672672672672389e-01,-9.063209716078990397e-03
2.682682682682682729e-01,9.312752056828453862e-01
2.692692692692692513e-01,1.873160062323504294e+00
2.702702702702702853e-01,2.804986392911034798e+00
2.712712712712712637e-01,3.715178657238852544e+00
2.722722722722722422e-01,4.592367868461356473e+00
2.732732732732732761e-01,5.425566968351290598e+00
2.742742742742742545e-01,6.204341512444926821e+00
2.752752752752752885e-01,6.918972775416539989e+00
2.762762762762762669e-01,7.560610486253657392e+00
2.772772772772773009e-01,8.121412550794675056e+00
2.782782782782782793e-01,8.594669314056712750e+00
2.792792792792792578e-01,8.974910153833198123e+00
2.802802802802802917e-01,9.257990476774565991e+00
2.812812812812812702e-01,9.441157504337528650e+00
2.822822822822823041e-01,9.523093583650050320e+00
2.832832832832832826e-01,9.503936131919607178e+00
2.842842842842842610e-01,9.385273716399336053e+00
2.852852852852852950e-01,9.170118178553632760e+00
2.862862862862862734e-01,8.862853124029999918e+00
2.872872872872873073e-01,8.469159512209436969e+00
2.882882882882882858e-01,7.995919483233104863e+00
2.892892892892892642e-01,7.451099949261142719e+00
2.902902902902902982e-01,6.843617843236096121e+00
2.912912912912912766e-01,6.183189255795777051e+00
2.922922922922923106e-01,5.480164992813373104e+00
2.932932932932932890e-01,4.745355346472287295e+00
2.942942942942942675e-01,3.989847086581734370e+00
2.952952952952953014e-01,3.224815841546365469e+00
2.962962962962962798e-01,2.461337146391393560e+00
2.972972972972973138e-01,1.710199485830142807e+00
2.982982982982982922e-01,9.817226518560149273e-01
2.992992992992992707e-01,2.855846670967499001e-01
3.003003003003003046e-01,-3.693396023661295047e-01
3.013013013013012831e-01,-9.751252063173927453e-01
3.023023023023023170e-01,-1.524926543937360712e+00
3.033033033033032955e-01,-2.013087065568718970e+00
3.043043043043043294e-01,-2.435227175548162926e+00
3.053053053053053079e-01,-2.788308648960960312e+00
3.063063063063062863e-01,-3.070674290014566488e+00
3.073073073073073203e-01,-3.282062002190401007e+00
3.083083083083082987e-01,-3.423592902639304381e+00
3.093093093093093326e-01,-3.497733587168410097e+00
3.103103103103103111e-01,-3.508233129034154629e+00
3.113113113113112895e-01,-3.460035865837578495e+00
3.123123123123123235e-01,-3.359171485336933660e+00
3.133133133133133019e-01,-3.212624354320761988e+00
3.143143143143143359e-01,-3.028184436514531619e+00
3.153153153153153143e-01,-2.814282507992383664e+00
3.163163163163162928e-01,-2.579812694535176476e+00
3.173173173173173267e-01,-2.333945618390119048e+00
3.183183183183183051e-01,-2.085935646431529733e+00
3.193193193193193391e-01,-1.844925873297656116e+00
3.203203203203203175e-01,-1.619754548317676290e+00
3.213213213213212960e-01,-1.418766661762916215e+00
3.223223223223223299e-01,-1.249634343242931767e+00
3.233233233233233084e-01,-1.119189593284405593e+00
3.243243243243243423e-01,-1.033272669945260791e+00
3.253253253253253208e-01,-9.965991886757850082e-01
3.263263263263262992e-01,-1.012648669732791440e+00
3.273273273273273332e-01,-1.083576888652653114e+00
3.283283283283283116e-01,-1.210153958057121670e+00
3.293293293293293456e-01,-1.391729600851599802e+00
3.303303303303303240e-01,-1.626226573982578749e+00
3.313313313313313024e-01,-1.910162677370652595e+00
3.323323323323323364e-01,-2.238701243991668921e+00
3.333333333333333148e-01,-2.605729464293478070e+00
3.343343343343343488e-01,-3.003963361350432404e+00
3.353353353353353272e-01,-3.425077712523945550e+00
3.363363363363363057e-01,-3.859858718890337936e+00
3.373373373373373396e-01,-4.298376764910475600e+00
3.383383383383383181e-01,-4.730176196801378907e+00
3.393393393393393520e-01,-5.144478687136629702e+00
3.403403403403403304e-01,-5.530396452769473115e+00
3.413413413413413644e-01,-5.877151359612518888e+00
3.423423423423423428e-01,-6.174295786310064926e+00
3.433433433433433213e-01,-6.411931033311300432e+00
3.443443443443443552e-01,-6.580919056810831336e+00
3.453453453453453337e-01,-6.673083379552309680e+00
3.463463463463463676e-01,-6.681395182183516468e+00
3.473473473473473461e-01,-6.600140807811381016e+00
3.483483483483483245e-01,-6.425067215258215114e+00
3.493493493493493585e-01,-6.153502288462251002e+00
3.503503503503503369e-01,-5.784447344326197893e+00
3.513513513513513709e-01,-5.318639671674091574e+00
3.523523523523523493e-01,-4.758583471260154241e+00
3.533533533533533277e-01,-4.108548141430294898e+00
3.543543543543543617e-01,-3.374533455682662275e+00
3.553553553553553401e-01,-2.564201795995614042e+00
3.563563563563563741e-01,-1.686778227921541085e+00
3.573573573573573525e-01,-7.529198184073395694e-01
3.583583583583583310e-01,2.254438066114845540e-01
3.593593593593593649e-01,1.235296102063224044e+00
3.603603603603603434e-01,2.262742353940363493e+00
3.613613613613613773e-01,3.293237980254265729e+00
3.623623623623623557e-01,4.311832412025888850e+00
3.633633633633633342e-01,5.303424242365707642e+00
3.643643643643643681e-01,6.253023067635593790e+00
3.653653653653653466e-01,7.146013263719122932e+00
3.663663663663663805e-01,7.968414846954220643e+00
3.673673673673673590e-01,8.707136566097505082e+00
3.683683683683683929e-01,9.350216459909923117e+00
3.693693693693693714e-01,9.887045293948933278e+00
3.703703703703703498e-01,1.030856855758220192e+01
3.713713713713713838e-01,1.060746305401032075e+01
3.723723723723723622e-01,1.077828454648769707e+01
3.733733733733733962e-01,1.081758342564608633e+01
3.743743743743743746e-01,1.072398592710706566e+01
3.753753753753753530e-01,1.049823904537025854e+01
3.763763763763763870e-01,1.014321794810476973e+01
3.773773773773773654e-01,9.663895382367847731e+00
3.783783783783783994e-01,9.067273268135950914e+00
3.793793793793793778e-01,8.362277381617637673e+00
3.803803803803803563e-01,7.559616727673194703e+00
3.813813813813813902e-01,6.671609873898810328e+00
3.823823823823823687e-01,5.711981155457195314e+00
3.833833833833834026e-01,4.695630247043239613e+00
3.843843843843843811e-01,3.638379124774716811e+00
3.853853853853853595e-01,2.556700895658840178e+00
3.863863863863863934e-01,1.467435346262844664e+00
3.873873873873873719e-01,3.874963474230881388e-01
3.883883883883884058e-01,-6.664235579642872054e-01
3.893893893893893843e-01,-1.678145966268726141e+00
3.903903903903903627e-01,-2.632291417022965874e+00
3.913913913913913967e-01,-3.514550896721975182e+00
3.923923923923923751e-01,-4.311938964964862286e+00
3.933933933933934091e-01,-5.013023738369289717e+00
3.943943943943943875e-01,-5.608129373253246897e+00
3.953953953953953659e-01,-6.089507179092576550e+00
3.963963963963963999e-01,-6.451472062353858838e+00
3.973973973973973783e-01,-6.690501634061551073e+00
3.983983983983984123e-01,-6.805296002591767035e+00
3.993993993993993907e-01,-6.796797002761986839e+00
4.004004004004003692e-01,-6.668166369475461153e+00
4.014014014014014031e-01,-6.424723134514650269e+00
4.024024024024023816e-01,-6.073841293748123427e+00
4.034034034034034155e-01,-5.624809544146478046e+00
4.044044044044043940e-01,-5.088655610960275411e+00
4.054054054054054279e-01,-4.477938361087186792e+00
4.064064064064064064e-01,-3.806511515757008635e+00
4.074074074074073848e-01,-3.089263321973167553e+00
4.084084084084084187e-01,-2.341837006795243425e+00
4.094094094094093972e-01,-1.580337212199351304e+00
4.104104104104104311e-01,-8.210278833428437117e-01
4.114114114114114096e-01,-8.002725392557863415e-02
4.124124124124123880e-01,6.269943646499949175e-01
4.134134134134134220e-01,1.285108329968082330e+00
4.144144144144144004e-01,1.880407445864324956e+00
4.154154154154154344e-01,2.400266525995438549e+00
4.164164164164164128e-01,2.833578861479684186e+00
4.174174174174173912e-01,3.170964166537284079e+00
4.184184184184184252e-01,3.404944117554443928e+00
4.194194194194194036e-01,3.530082217333763595e+00
4.204204204204204376e-01,3.543085395468700938e+00
4.214214214214214160e-01,3.442865484535785114e+00
4.224224224224223945e-01,3.230559475869341668e+00
4.234234234234234284e-01,2.909508243097733704e+00
4.244244244244244069e-01,2.485194210990036012e+00
4.254254254254254408e-01,1.965139226003150164e+00
4.264264264264264193e-01,1.358764637956682897e+00
4.274274274274273977e-01,6.772163147462793020e-01
4.284284284284284317e-01,-6.684202999291866121e-02
4.294294294294294101e-01,-8.594632256654342051e-01
4.304304304304304440e-01,-1.685674267398474147e+00
4.314314314314314225e-01,-2.529752266776176040e+00
4.324324324324324564e-01,-3.375513498143946300e+00
4.334334334334334349e-01,-4.206610084147241579e+00
4.344344344344344133e-01,-5.006828747114095535e+00
4.354354354354354473e-01,-5.760386044479991696e+00
4.364364364364364257e-01,-6.452214606351716064e+00
4.374374374374374597e-01,-7.068235098986265896e+00
4.384384384384384381e-01,-7.595608944769244530e+00
4.394394394394394165e-01,-8.022967230544395534e+00
4.404404404404404505e-01,-8.340611723313848813e+00
4.414414414414414289e-01,-8.540684475149763699e+00
4.424424424424424629e-01,-8.617303125907183059e+00
4.434434434434434413e-01,-8.566659690042939701e+00
4.444444444444444198e-01,-8.387081328625964005e+00
4.454454454454454537e-01,-8.079052344893135285e+00
4.464464464464464322e-01,-7.645197386541845219e+00
4.474474474474474661e-01,-7.090226575391026742e+00
4.484484484484484446e-01,-6.420844000393023165e+00
4.494494494494494230e-01,-5.645621689124693532e+00
4.504504504504504570e-01,-4.774841802578468908e+00
4.514514514514514354e-01,-3.820310366209310970e+00
4.524524524524524693e-01,-2.795146346045532582e+00
4.534534534534534478e-01,-1.713550293125097657e+00
4.544544544544544262e-01,-5.905571052266105347e-01
4.554554554554554602e-01,5.582223135914485823e-01
4.564564564564564386e-01,1.716865581163407262e+00
4.574574574574574726e-01,2.869404603567160095e+00
4.584584584584584510e-01,4.000087693245675702e+00
4.594594594594594295e-01,5.093633311027996768e+00
4.604604604604604634e-01,6.135470953391318538e+00
4.614614614614614418e-01,7.111965039641201969e+00
4.624624624624624758e-01,8.010618062915046522e+00
4.634634634634634542e-01,8.820249744330439512e+00
4.644644644644644327e-01,9.531149460272743568e+00
4.654654654654654666e-01,1.013519978680109013e+01
4.664664664664664451e-01,1.062596960980905081e+01
4.674674674674674790e-01,1.099877587181640592e+01
4.684684684684684575e-01,1.125071365287143443e+01
4.694694694694694914e-01,1.138065490093204524e+01
4.704704704704704699e-01,1.138921672362836190e+01
4.714714714714714483e-01,1.127870071654856510e+01
4.724724724724724823e-01,1.105300532214837617e+01
4.734734734734734607e-01,1.071751367825586421e+01
4.744744744744744946e-01,1.027895981749392007e+01
4.754754754754754731e-01,9.745276411876162115e+00
4.764764764764764515e-01,9.125427515109413079e+00
4.774774774774774855e-01,8.429229935265471596e+00
4.784784784784784639e-01,7.667166970755031841e+00
4.794794794794794979e-01,6.850198263030891077e+00
4.804804804804804763e-01,5.989569461991182564e+00
4.814814814814814548e-01,5.096625268137836784e+00
4.824824824824824887e-01,4.182629214224279579e+00
4.834834834834834671e-01,3.258593284837711046e+00
4.844844844844845011e-01,2.335120152776698710e+00
4.854854854854854795e-01,1.422260444891298548e+00
4.864864864864864580e-01,5.293870467181832629e-01
4.874874874874874919e-01,-3.349119751936491252e-01
4.884884884884884704e-01,-1.162920701577565108e+00
4.894894894894895043e-01,-1.947862261247406135e+00
4.904904904904904828e-01,-2.683945076000283869e+00
4.914914914914914612e-01,-3.366388657290277475e+00
4.924924924924924952e-01,-3.991429575565458521e+00
4.934934934934934736e-01,-4.556308605216628393e+00
4.944944944944945076e-01,-5.059240391610701160e+00
4.954954954954954860e-01,-5.499367285478896861e+00
4.964964964964965199e-01,-5.876699239043928102e+00
4.974974974974974984e-01,-6.192041854080539309e+00
4.984984984984984768e-01,-6.446914812365467817e+00
4.994994994994995108e-01,-6.643463002820764629e+00
5.005005005005005447e-01,-6.784362687585504759e+00
5.015015015015015232e-01,-6.872725023053027016e+00
5.025025025025025016e-01,-6.911999174593793427e+00
5.035035035035034801e-01,-6.905877139337638582e+00
5.045045045045044585e-01,-6.858202225074460756e+00
5.055055055055055480e-01,-6.772882930889822184e+00
5.065065065065065264e-01,-6.653813743062942265e+00
5.075075075075075048e-01,-6.504804104925073105e+00
5.085085085085084833e-01,-6.329516548975499646e+00
5.095095095095094617e-01,-6.131414700812104712e+00
5.105105105105105512e-01,-5.913721584461908876e+00
5.115115115115115296e-01,-5.679388384323285521e+00
5.125125125125125081e-01,-5.431073556525486623e+00
5.135135135135134865e-01,-5.171131937857337491e+00
5.145145145145144649e-01,-4.901613278586533617e+00
5.155155155155155544e-01,-4.624269430749163412e+00
5.165165165165165329e-01,-4.340569259212454511e+00
5.175175175175175113e-01,-4.051720211459873155e+00
5.185185185185184897e-01,-3.758695385115749854e+00
5.195195195195194682e-01,-3.462264870275648221e+00
5.205205205205205576e-01,-3.163030116385515012e+00
5.215215215215215361e-01,-2.861460079493344022e+00
5.225225225225225145e-01,-2.557927943178516461e+00
5.235235235235234930e-01,-2.252747272637720677e+00
5.245245245245244714e-01,-1.946206552970042303e+00
5.255255255255255609e-01,-1.638601175882339556e+00
5.265265265265265393e-01,-1.330262069696123817e+00
5.275275275275275177e-01,-1.021580311317560552e+00
5.285285285285284962e-01,-7.130272112760702719e-01
5.295295295295294746e-01,-4.051695196050979497e-01
5.305305305305305641e-01,-9.867955693300789477e-02
5.315315315315315425e-01,2.056597723758295526e-01
5.325325325325325210e-01,5.069549835553976980e-01
5.335335335335334994e-01,8.042067962653574043e-01
5.345345345345344779e-01,1.096319346354814872e+00
5.355355355355355673e-01,1.382113366642137464e+00
5.365365365365365458e-01,1.660342793351534452e+00
5.375375375375375242e-01,1.929714188474693781e+00
5.385385385385385026e-01,2.188908321590025352e+00
5.395395395395394811e-01,2.436603227601501498e+00
5.405405405405405705e-01,2.671498048955447402e+00
5.415415415415415490e-01,2.892336981200323898e+00
5.425425425425425274e-01,3.097932667899404358e+00
5.435435435435435059e-01,3.287188433166453816e+00
5.445445445445444843e-01,3.459118795477710950e+00
5.455455455455455738e-01,3.612867772717891945e+00
5.465465465465465522e-01,3.747724563310128154e+00
5.475475475475475307e-01,3.863136269381518773e+00
5.485485485485485091e-01,3.958717412840830452e+00
5.495495495495495986e-01,4.034256081699986396e+00
5.505505505505505770e-01,4.089716629783104018e+00
5.515515515515515554e-01,4.125238936141707669e+00
5.525525525525525339e-01,4.141134309261190971e+00
5.535535535535535123e-01,4.137878193970490059e+00
5.545545545545546018e-01,4.116099904589525238e+00
5.555555555555555802e-01,4.076569665278499066e+00
5.565565565565565587e-01,4.020183287076695144e+00
5.575575575575575371e-01,3.947944850282834039e+00
5.585585585585585155e-01,3.860947790444625660e+00
5.595595595595596050e-01,3.760354806321973165e+00
5.605605605605605835e-01,3.647377019005840104e+00
5.615615615615615619e-01,3.523252813327683697e+00
5.625625625625625403e-01,3.389226786341589026e+00
5.635635635635635188e-01,3.246529213666597080e+00
5.645645645645646082e-01,3.096356423601387409e+00
5.655655655655655867e-01,2.939852441957907736e+00
5.665665665665665651e-01,2.778092238341652198e+00
5.675675675675675436e-01,2.612066867962135497e+00
5.685685685685685220e-01,2.442670762797090944e+00
5.695695695695696115e-01,2.270691382849967965e+00
5.705705705705705899e-01,2.096801393068934871e+00
